"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"470","Metabolism"," Lipid metabolism","  00561 Glycerolipid metabolism [PATH:ko00561]","glycerate 2-kinase","00029","K00865","glxK, garK","2010-347972"
"471","Metabolism"," Lipid metabolism","  00561 Glycerolipid metabolism [PATH:ko00561]","glycerol kinase","01281","K00864","glpK, GK","2010-347972"
"472","Metabolism"," Lipid metabolism","  00561 Glycerolipid metabolism [PATH:ko00561]","1-acyl-sn-glycerol-3-phosphate acyltransferase","00989","K00655","plsC","2010-347972"
"473","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","1-acyl-sn-glycerol-3-phosphate acyltransferase","00989","K00655","plsC","2010-347972"
"474","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","1-acyl-sn-glycerol-3-phosphate acyltransferase","00989","K00655","plsC","2010-347972"
"475","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","phospholipase A1","00031","K01058","pldA","2010-347972"
"476","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","phosphatidate cytidylyltransferase","00928","K00981","E2.7.7.41, CDS1, CDS2, cdsA","2010-347972"
"477","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","phosphatidate cytidylyltransferase","01556","K00981","E2.7.7.41, CDS1, CDS2, cdsA","2010-347972"
"478","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","CDP-diacylglycerol---serine O-phosphatidyltransferase","01780","K17103","CHO1, pssA","2010-347972"
"479","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","phosphatidylglycerophosphatase A","00695","K01095","pgpA","2010-347972"
"480","Metabolism"," Lipid metabolism","  00564 Glycerophospholipid metabolism [PATH:ko00564]","cardiolipin synthase A/B","01797","K06131","clsA_B","2010-347972"
"481","Metabolism"," Lipid metabolism","  00565 Ether lipid metabolism [PATH:ko00565]","cardiolipin synthase A/B","01797","K06131","clsA_B","2010-347972"
"482","Metabolism"," Lipid metabolism","  00565 Ether lipid metabolism [PATH:ko00565]","phospholipase A1","00031","K01058","pldA","2010-347972"
"483","Metabolism"," Lipid metabolism","  00590 Arachidonic acid metabolism [PATH:ko00590]","phospholipase A1","00031","K01058","pldA","2010-347972"
"484","Metabolism"," Lipid metabolism","  00590 Arachidonic acid metabolism [PATH:ko00590]","phospholipase A1","00031","K01058","pldA","2010-347972"
"485","Metabolism"," Lipid metabolism","  00591 Linoleic acid metabolism [PATH:ko00591]","phospholipase A1","00031","K01058","pldA","2010-347972"
"486","Metabolism"," Lipid metabolism","  00591 Linoleic acid metabolism [PATH:ko00591]","phospholipase A1","00031","K01058","pldA","2010-347972"
"487","Metabolism"," Lipid metabolism","  00592 alpha-Linolenic acid metabolism [PATH:ko00592]","phospholipase A1","00031","K01058","pldA","2010-347972"
"488","Metabolism"," Lipid metabolism","  00592 alpha-Linolenic acid metabolism [PATH:ko00592]","phospholipase A1","00031","K01058","pldA","2010-347972"
"489","Metabolism"," Lipid metabolism","  01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]","phospholipase A1","00031","K01058","pldA","2010-347972"
"490","Metabolism"," Lipid metabolism","  01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]","3-oxoacyl-[acyl-carrier protein] reductase","00846","K00059","fabG","2010-347972"
"491","Metabolism"," Lipid metabolism","  01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]","3-oxoacyl-[acyl-carrier protein] reductase","01291","K00059","fabG","2010-347972"
"492","Metabolism"," Lipid metabolism","  01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]","acyl-CoA thioesterase YciA","00742","K10806","yciA","2010-347972"
"493","Metabolism"," Nucleotide metabolism","  01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]","acyl-CoA thioesterase YciA","00742","K10806","yciA","2010-347972"
"494","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","acyl-CoA thioesterase YciA","00742","K10806","yciA","2010-347972"
"495","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ADP-ribose pyrophosphatase","01022","K01515","nudF","2010-347972"
"496","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribose-phosphate pyrophosphokinase","01477","K00948","PRPS, prsA","2010-347972"
"497","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","phosphoribosylglycinamide formyltransferase 1","00491","K11175","purN","2010-347972"
"498","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","phosphoribosylformylglycinamidine synthase","01135","K01952","purL, PFAS","2010-347972"
"499","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","phosphoribosylformylglycinamidine cyclo-ligase","00997","K01933","purM","2010-347972"
"500","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","adenylosuccinate lyase","00794","K01756","purB, ADSL","2010-347972"
"501","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase","00476","K00602","purH","2010-347972"
"502","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","5'-nucleotidase","00586","K03787","surE","2010-347972"
"503","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","5'-nucleotidase","01194","K03787","surE","2010-347972"
"504","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","purine nucleosidase","00864","K01239","iunH","2010-347972"
"505","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","IMP dehydrogenase","00332","K00088","IMPDH, guaB","2010-347972"
"506","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","nucleoside-diphosphate kinase","00633","K00940","ndk, NME","2010-347972"
"507","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","XTP/dITP diphosphohydrolase","01506","K02428","rdgB","2010-347972"
"508","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","GMP reductase","00431","K00364","E1.7.1.7, guaC","2010-347972"
"509","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","guanylate kinase","00199","K00942","E2.7.4.8, gmk","2010-347972"
"510","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","guanylate kinase","00771","K00942","E2.7.4.8, gmk","2010-347972"
"511","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-diphosphate reductase beta chain","00284","K00526","E1.17.4.1B, nrdB, nrdF","2010-347972"
"512","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-triphosphate reductase (formate)","00252","K21636","nrdD","2010-347972"
"513","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-triphosphate reductase (formate)","01530","K21636","nrdD","2010-347972"
"514","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-triphosphate reductase (formate)","01548","K21636","nrdD","2010-347972"
"515","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA-directed RNA polymerase subunit alpha","00236","K03040","rpoA","2010-347972"
"516","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA-directed RNA polymerase subunit alpha","00436","K03040","rpoA","2010-347972"
"517","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA-directed RNA polymerase subunit beta'","01235","K03046","rpoC","2010-347972"
"518","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA-directed RNA polymerase subunit omega","00198","K03060","rpoZ","2010-347972"
"519","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA-directed RNA polymerase subunit omega","00365","K03060","rpoZ","2010-347972"
"520","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase I","00320","K02335","DPO1, polA","2010-347972"
"521","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit alpha","00347","K02337","DPO3A1, dnaE","2010-347972"
"522","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit beta","00125","K02338","DPO3B, dnaN","2010-347972"
"523","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit gamma/tau","01155","K02343","DPO3G, dnaX","2010-347972"
"524","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit delta'","00943","K02341","DPO3D2, holB","2010-347972"
"525","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit epsilon","01209","K02342","DPO3E, dnaQ","2010-347972"
"526","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit chi","01758","K02339","DPO3C, holC","2010-347972"
"527","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase","00197","K01139","spoT","2010-347972"
"528","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase","00366","K01139","spoT","2010-347972"
"529","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase","00559","K01524","ppx-gppA","2010-347972"
"530","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","GTP pyrophosphokinase","01442","K00951","relA","2010-347972"
"531","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","adenylosuccinate synthase","00649","K01939","purA, ADSS","2010-347972"
"532","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","adenosine kinase","01466","K00856","E2.7.1.20, ADK","2010-347972"
"533","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","adenosine deaminase","01550","K01488","add, ADA","2010-347972"
"534","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","adenylate kinase","00709","K00939","adk, AK","2010-347972"
"535","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","adenylate kinase","00709","K00939","adk, AK","2010-347972"
"536","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","dihydroorotase","01032","K01465","URA4, pyrC","2010-347972"
"537","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","orotate phosphoribosyltransferase","00116","K00762","pyrE","2010-347972"
"538","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","orotidine-5'-phosphate decarboxylase","00690","K01591","pyrF","2010-347972"
"539","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","uridylate kinase","00364","K09903","pyrH","2010-347972"
"540","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","uridylate kinase","01561","K09903","pyrH","2010-347972"
"541","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","nucleoside-diphosphate kinase","00633","K00940","ndk, NME","2010-347972"
"542","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","CTP synthase","00275","K01937","pyrG, CTPS","2010-347972"
"543","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","CTP synthase","00902","K01937","pyrG, CTPS","2010-347972"
"544","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","CMP/dCMP kinase","01770","K00945","cmk","2010-347972"
"545","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA-directed RNA polymerase subunit alpha","00236","K03040","rpoA","2010-347972"
"546","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA-directed RNA polymerase subunit alpha","00436","K03040","rpoA","2010-347972"
"547","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA-directed RNA polymerase subunit beta'","01235","K03046","rpoC","2010-347972"
"548","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA-directed RNA polymerase subunit omega","00198","K03060","rpoZ","2010-347972"
"549","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA-directed RNA polymerase subunit omega","00365","K03060","rpoZ","2010-347972"
"550","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase I","00320","K02335","DPO1, polA","2010-347972"
"551","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit alpha","00347","K02337","DPO3A1, dnaE","2010-347972"
"552","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit beta","00125","K02338","DPO3B, dnaN","2010-347972"
"553","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit gamma/tau","01155","K02343","DPO3G, dnaX","2010-347972"
"554","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit delta'","00943","K02341","DPO3D2, holB","2010-347972"
"555","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit epsilon","01209","K02342","DPO3E, dnaQ","2010-347972"
"556","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit chi","01758","K02339","DPO3C, holC","2010-347972"
"557","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","5'-nucleotidase","00586","K03787","surE","2010-347972"
"558","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","5'-nucleotidase","01194","K03787","surE","2010-347972"
"559","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase","01431","K06016","pydC","2010-347972"
"560","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-triphosphate reductase (formate)","00252","K21636","nrdD","2010-347972"
"561","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-triphosphate reductase (formate)","01530","K21636","nrdD","2010-347972"
"562","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-triphosphate reductase (formate)","01548","K21636","nrdD","2010-347972"
"563","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-diphosphate reductase beta chain","00284","K00526","E1.17.4.1B, nrdB, nrdF","2010-347972"
"564","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","thymidylate synthase","01215","K00560","thyA, TYMS","2010-347972"
"565","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","thymidylate synthase (FAD)","00119","K03465","thyX, thy1","2010-347972"
