"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"535","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-triphosphate reductase (formate)","00229","K21636","nrdD","2010-115605-O_S76"
"536","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-triphosphate reductase (formate)","00255","K21636","nrdD","2010-378007-18092014_S17"
"537","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","ribonucleoside-triphosphate reductase (formate)","00005","K21636","nrdD","H21O-S2"
"538","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA-directed RNA polymerase subunit alpha","00038","K03040","rpoA","2010-115605-O_S76"
"539","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase I","00036","K02335","DPO1, polA","P13UCO-S3"
"540","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","DNA polymerase III subunit delta'","00292","K02341","DPO3D2, holB","2010-115605-O_S76"
"541","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","adenylate kinase","00074","K00939","adk, AK","2010-378007-18092014_S17"
"542","Metabolism"," Nucleotide metabolism","  00230 Purine metabolism [PATH:ko00230]","polyribonucleotide nucleotidyltransferase","00287","K00962","pnp, PNPT1","2010-115605-O_S76"
"543","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","polyribonucleotide nucleotidyltransferase","00287","K00962","pnp, PNPT1","2010-115605-O_S76"
"544","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","carbamoyl-phosphate synthase large subunit","00151","K01955","carB, CPA2","2010-115605-O_S76"
"545","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","carbamoyl-phosphate synthase large subunit","00243","K01955","carB, CPA2","2010-115605-O_S76"
"546","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","carbamoyl-phosphate synthase small subunit","00013","K01956","carA, CPA1","2010-33561_S7"
"547","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","carbamoyl-phosphate synthase small subunit","00038","K01956","carA, CPA1","P15UCO-S2"
"548","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","aspartate carbamoyltransferase catalytic subunit","00262","K00609","pyrB, PYR2","2010-115605-O_S76"
"549","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","dihydroorotase","00261","K01465","URA4, pyrC","2010-115605-O_S76"
"550","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","dihydroorotate dehydrogenase","00092","K00254","DHODH, pyrD","2010-33561_S7"
"551","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","orotidine-5'-phosphate decarboxylase","00022","K01591","pyrF","2010-378007-18092014_S17"
"552","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","polyribonucleotide nucleotidyltransferase","00287","K00962","pnp, PNPT1","2010-115605-O_S76"
"553","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","CTP synthase","00007","K01937","pyrG, CTPS","GH124-slimy-large_S2"
"554","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","CTP synthase","00021","K01937","pyrG, CTPS","GH124-SMALL-CLEAR_S12"
"555","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","CTP synthase","00031","K01937","pyrG, CTPS","H21O-S2"
"556","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA-directed RNA polymerase subunit alpha","00038","K03040","rpoA","2010-115605-O_S76"
"557","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase I","00036","K02335","DPO1, polA","P13UCO-S3"
"558","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","DNA polymerase III subunit delta'","00292","K02341","DPO3D2, holB","2010-115605-O_S76"
"559","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","dCTP deaminase","00138","K01494","dcd","2010-378007-18092014_S17"
"560","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase","00186","K06016","pydC","2010-378007-18092014_S17"
"561","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-triphosphate reductase (formate)","00229","K21636","nrdD","2010-115605-O_S76"
"562","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-triphosphate reductase (formate)","00255","K21636","nrdD","2010-378007-18092014_S17"
"563","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-triphosphate reductase (formate)","00005","K21636","nrdD","H21O-S2"
"564","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-diphosphate reductase alpha chain","00003","K00525","E1.17.4.1A, nrdA, nrdE","H21O-S2"
"565","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","ribonucleoside-diphosphate reductase beta chain","00146","K00526","E1.17.4.1B, nrdB, nrdF","H21O-S5"
"566","Metabolism"," Nucleotide metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","dTMP kinase","00040","K00943","tmk, DTYMK","2009-75775_S38"
"567","Metabolism"," Amino acid metabolism","  00240 Pyrimidine metabolism [PATH:ko00240]","dTMP kinase","00040","K00943","tmk, DTYMK","2009-75775_S38"
"568","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","dTMP kinase","00040","K00943","tmk, DTYMK","2009-75775_S38"
"569","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","aspartate aminotransferase","00037","K00812","aspB","2009-75775_S38"
"570","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","L-asparaginase","00281","K01424","E3.5.1.1, ansA, ansB","2010-378007-18092014_S17"
"571","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","L-asparaginase","00004","K01424","E3.5.1.1, ansA, ansB","2013-39845_S58"
"572","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","L-asparaginase","00039","K01424","E3.5.1.1, ansA, ansB","GH124-slimy-large_S2"
"573","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","L-asparaginase","00020","K01424","E3.5.1.1, ansA, ansB","H21O-S2"
"574","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","asparagine synthase (glutamine-hydrolysing)","00147","K01953","asnB, ASNS","2010-115605-O_S76"
"575","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","asparagine synthase (glutamine-hydrolysing)","00068","K01953","asnB, ASNS","B124-slimy-small_S75"
"576","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","asparagine synthase (glutamine-hydrolysing)","00033","K01953","asnB, ASNS","H23O-S1"
"577","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","asparagine synthase (glutamine-hydrolysing)","00010","K01953","asnB, ASNS","P2CDO-S6"
"578","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","asparagine synthase (glutamine-hydrolysing)","00014","K01953","asnB, ASNS","P2CDO-S6"
"579","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","asparagine synthase (glutamine-hydrolysing)","00015","K01953","asnB, ASNS","P2CDO-S6"
"580","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","adenylosuccinate lyase","00002","K01756","purB, ADSL","H21O-S2"
"581","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","aspartate carbamoyltransferase catalytic subunit","00262","K00609","pyrB, PYR2","2010-115605-O_S76"
"582","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","glutamate dehydrogenase (NADP+)","00027","K00262","E1.4.1.4, gdhA","2010-112825_S50"
"583","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","glutamate dehydrogenase (NADP+)","00229","K00262","E1.4.1.4, gdhA","2010-378007-18092014_S17"
"584","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","glutamine synthetase","00001","K01915","glnA, GLUL","2009-129008_S36"
"585","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","carbamoyl-phosphate synthase large subunit","00151","K01955","carB, CPA2","2010-115605-O_S76"
"586","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","carbamoyl-phosphate synthase large subunit","00243","K01955","carB, CPA2","2010-115605-O_S76"
"587","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","carbamoyl-phosphate synthase small subunit","00013","K01956","carA, CPA1","2010-33561_S7"
"588","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","carbamoyl-phosphate synthase small subunit","00038","K01956","carA, CPA1","P15UCO-S2"
"589","Metabolism"," Amino acid metabolism","  00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]","amidophosphoribosyltransferase","00087","K00764","purF, PPAT","2010-33561_S7"
"590","Metabolism"," Amino acid metabolism","  00260 Glycine, serine and threonine metabolism [PATH:ko00260]","amidophosphoribosyltransferase","00087","K00764","purF, PPAT","2010-33561_S7"
"591","Metabolism"," Amino acid metabolism","  00260 Glycine, serine and threonine metabolism [PATH:ko00260]","aspartate kinase","00290","K00928","lysC","2010-115605-O_S76"
"592","Metabolism"," Amino acid metabolism","  00260 Glycine, serine and threonine metabolism [PATH:ko00260]","glycerate 2-kinase","00044","K00865","glxK, garK","2010-131105_S62"
"593","Metabolism"," Amino acid metabolism","  00260 Glycine, serine and threonine metabolism [PATH:ko00260]","glycerate 2-kinase","00289","K00865","glxK, garK","2010-378007-18092014_S17"
"594","Metabolism"," Amino acid metabolism","  00260 Glycine, serine and threonine metabolism [PATH:ko00260]","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","00113","K15633","gpmI","2010-378007-18092014_S17"
"595","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","00113","K15633","gpmI","2010-378007-18092014_S17"
"596","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","cystathionine beta-lyase","00058","K01760","metC","2009-129008_S36"
"597","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","cystathionine beta-lyase","00022","K01760","metC","2010-115605-F_S3"
"598","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","cystathione beta-lyase","00056","K14155","patB, malY","2009-129008_S36"
"599","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","cystathione beta-lyase","00024","K14155","patB, malY","2010-115605-F_S3"
"600","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","00043","K00549","metE","2009-129008_S36"
"601","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","00022","K00549","metE","2009-86120_S59"
"602","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","00100","K00549","metE","2010-112825_S50"
"603","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase","00076","K00549","metE","H22O-S1"
"604","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","adenosylhomocysteine/aminodeoxyfutalosine nucleosidase","00086","K18284","K18284","2010-113332-O_S40"
"605","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","adenosylhomocysteine/aminodeoxyfutalosine nucleosidase","00009","K18284","K18284","2010-113862-O_S14"
"606","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","adenosylhomocysteine/aminodeoxyfutalosine nucleosidase","00070","K18284","K18284","2010-33561_S7"
"607","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00038","K00558","DNMT1, dcm","2009-173039_S57"
"608","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00045","K00558","DNMT1, dcm","2009-75775_S38"
"609","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00007","K00558","DNMT1, dcm","2010-113332-O_S40"
"610","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00024","K00558","DNMT1, dcm","2010-113332-O_S40"
"611","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00037","K00558","DNMT1, dcm","2010-1718_S67"
"612","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00019","K00558","DNMT1, dcm","2013-101463_S16"
"613","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00004","K00558","DNMT1, dcm","B124-Small-grey_S13"
"614","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00005","K00558","DNMT1, dcm","B124-Small-grey_S13"
"615","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00034","K00558","DNMT1, dcm","H21O-S5"
"616","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","DNA (cytosine-5)-methyltransferase 1","00083","K00558","DNMT1, dcm","H21O-S5"
"617","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","aspartate kinase","00290","K00928","lysC","2010-115605-O_S76"
"618","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","homoserine O-acetyltransferase","00328","K00641","metX","2010-115605-O_S76"
"619","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","homoserine O-acetyltransferase","00330","K00641","metX","2010-115605-O_S76"
"620","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","homoserine O-acetyltransferase","00008","K00641","metX","2010-378007-18092014_S17"
"621","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","aspartate aminotransferase","00037","K00812","aspB","2009-75775_S38"
"622","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","malate dehydrogenase","00022","K00024","mdh","2009-75775_S38"
"623","Metabolism"," Amino acid metabolism","  00270 Cysteine and methionine metabolism [PATH:ko00270]","malate dehydrogenase","00056","K00024","mdh","2010-33561_S7"
"624","Metabolism"," Amino acid metabolism","  00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","malate dehydrogenase","00056","K00024","mdh","2010-33561_S7"
"625","Metabolism"," Amino acid metabolism","  00290 Valine, leucine and isoleucine biosynthesis [PATH:ko00290]","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit","00329","K01703","leuC, IPMI-L","2010-378007-18092014_S17"
